event_id,time_ms,tick,note,note_name,velocity_on,time_off_ms,tick_off,velocity_off,duration_ms
2156,398696,89350,83,B5,66,399062,89432,35,366
2157,398866,89388,71,B4,52,399084,89437,53,219
2158,399343,89495,52,E3,53,400044,89652,35,701
2159,399415,89511,64,E4,53,399526,89536,46,112
2160,399424,89513,83,B5,58,400035,89650,36,612
2161,399433,89515,74,D5,58,400035,89650,13,603
2162,399433,89515,79,G5,63,400067,89657,15,634
2163,399433,89515,76,E5,60,400107,89666,5,674
2164,399924,89625,64,E4,67,400116,89668,39,192
2165,400424,89737,83,B5,56,401044,89876,3,621
2166,400424,89737,76,E5,57,400817,89825,5,393
2167,400424,89737,79,G5,58,400995,89865,3,571
2168,400437,89740,57,A3,56,400986,89863,59,549
2169,400446,89742,73,C#5,58,400696,89798,39,250
2170,400446,89742,69,A4,49,400897,89843,39,451
2171,400906,89845,73,C#5,56,401053,89878,57,147
2172,401285,89930,50,D3,44,401495,89977,47,210
2173,401375,89950,62,D4,36,401535,89986,48,161
2174,401415,89959,83,B5,57,402084,90109,35,670
2175,401415,89959,77,F5,60,401955,90080,26,540
2176,401424,89961,74,D5,58,401977,90085,26,554
2177,401745,90033,53,F3,58,401825,90051,58,80
2178,401754,90035,65,F4,52,401834,90053,56,80
2179,401964,90082,54,F#3,59,402062,90104,36,98
2180,401977,90085,66,F#4,76,402093,90111,49,116
2181,402285,90154,55,G3,47,403384,90400,53,1098
2182,402317,90161,74,D5,42,402857,90282,36,540
2183,402317,90161,77,F5,57,403093,90335,5,777
2184,402317,90161,83,B5,58,403035,90322,42,719
2185,402857,90282,67,G4,48,403245,90369,54,388
2186,403049,90325,74,D5,59,403343,90391,39,295
2187,403544,90436,48,C3,64,405455,90864,5,1911
2188,403575,90443,72,C5,57,403995,90537,35,420
2189,403584,90445,60,C4,61,404236,90591,50,652
2190,403607,90450,76,E5,49,403995,90537,36,388
2191,403634,90456,79,G5,47,404004,90539,36,371
2192,403696,90470,83,B5,63,403995,90537,47,299
2193,404134,90568,76,E5,61,404392,90626,36,259
2194,404142,90570,72,C5,57,404424,90633,35,281
2195,404147,90571,81,A5,57,404424,90633,46,277
2196,404424,90633,60,C4,46,404745,90705,33,321
2197,404616,90676,76,E5,68,404937,90748,33,321
2198,404616,90676,81,A5,66,405053,90774,11,437
2199,404625,90678,72,C5,63,405334,90837,5,710
2200,405125,90790,60,C4,47,405477,90869,31,353
2201,405125,90790,79,G5,62,405294,90828,47,170
2202,405705,90920,78,F#5,57,406526,91104,56,821
2203,405705,90920,75,D#5,56,406513,91101,36,808
2204,405727,90925,59,B3,59,406334,91061,53,607
2205,405727,90925,71,B4,55,406325,91059,36,598
2206,406522,91103,59,B3,57,407116,91236,42,594
2207,406754,91155,75,D#5,78,407075,91227,36,321
2208,406754,91155,78,F#5,84,407067,91225,44,312
2209,406754,91155,71,B4,61,407156,91245,35,402
2210,407093,91231,79,G5,59,407285,91274,35,192
2211,407223,91260,59,B3,64,407384,91296,44,161
2212,407415,91303,78,F#5,57,407593,91343,44,179
2213,407763,91381,52,E3,59,410986,92103,26,3223
2214,407776,91384,76,E5,57,408035,91442,57,259
2215,408067,91449,64,E4,41,408825,91619,3,759
2216,408272,91495,67,G4,44,408433,91531,33,161
2217,408584,91565,71,B4,53,409026,91664,35,442
2218,409067,91673,74,D5,58,409357,91738,33,290
2219,409245,91713,64,E4,53,409785,91834,33,540
2220,409575,91787,69,A4,35,409625,91798,31,49
2221,409754,91827,74,D5,62,410013,91885,37,259
2222,409754,91827,76,E5,55,410044,91892,39,290
2223,409763,91829,71,B4,58,409986,91879,15,223
2224,409776,91832,69,A4,52,410013,91885,29,237
2225,410294,91948,64,E4,48,410933,92091,29,638
2226,411134,92136,64,E4,68,411303,92174,53,170
2227,411674,92257,55,G3,33,411772,92279,36,98
2228,411736,92271,56,G#3,60,411892,92306,62,156
2229,411866,92300,57,A3,62,412334,92405,39,469
2230,412357,92410,76,E5,58,412504,92443,39,147
2231,412366,92412,67,G4,58,412495,92441,33,129
2232,412366,92412,72,C5,63,412486,92439,52,121
2233,412843,92519,72,C5,75,413214,92602,23,371
2234,412843,92519,67,G4,60,413214,92602,26,371
2235,412843,92519,76,E5,67,413263,92613,31,420
2236,413196,92598,60,C4,59,413343,92631,31,147
2237,413317,92625,61,C#4,64,413625,92694,36,308
2238,413665,92703,62,D4,61,414107,92802,46,442
2239,414142,92810,76,E5,46,414375,92862,42,232
2240,414156,92813,72,C5,52,414357,92858,23,201
2241,414165,92815,66,F#4,53,414352,92857,35,187
2242,414165,92815,69,A4,37,414312,92848,15,147
2243,414375,92862,62,D4,64,414803,92958,5,429
2244,414705,92936,66,F#4,48,414776,92952,53,71
2245,414866,92972,76,E5,64,415093,93023,37,228
2246,414875,92974,69,A4,59,415067,93017,17,192
2247,414875,92974,72,C5,62,415067,93017,23,192
2248,414875,92974,66,F#4,64,415075,93019,41,201
2249,415174,93041,66,F#4,55,415397,93091,36,223
2250,415187,93044,69,A4,55,415375,93086,19,187
2251,415187,93044,74,D5,59,415477,93109,31,290
2252,415375,93086,62,D4,64,415834,93189,31,460
2253,415696,93158,66,F#4,54,415852,93193,41,156
2254,415843,93191,55,G3,60,416343,93303,39,500
2255,416343,93303,72,C5,58,416495,93337,36,152
2256,416343,93303,69,A4,56,416495,93337,36,152
2257,416343,93303,66,F#4,59,416513,93341,36,170
2258,416357,93306,74,D5,55,416495,93337,35,138
2259,416843,93415,69,A4,59,417107,93474,15,263
2260,416843,93415,74,D5,58,417263,93509,31,420
2261,416857,93418,66,F#4,57,417134,93480,37,277
2262,417187,93492,55,G3,57,417584,93581,53,397
2263,417343,93527,66,F#4,53,417785,93626,23,442
2264,417696,93606,60,C4,65,418205,93720,47,509
2265,418205,93720,72,C5,60,418464,93778,11,259
2266,418214,93722,67,G4,54,418477,93781,3,263
2267,418214,93722,69,A4,58,418366,93756,29,152
2268,418683,93827,60,C4,41,418825,93859,11,143
2269,418906,93877,71,B4,59,419955,94112,33,1049
2270,418906,93877,67,G4,52,419607,94034,5,701
2271,419397,93987,60,C4,60,419665,94047,50,268
2272,419915,94103,54,F#3,76,420875,94318,39,960
2273,420406,94213,72,C5,61,420567,94249,53,161
2274,420424,94217,69,A4,68,420593,94255,36,170
2275,420915,94327,66,F#4,59,421223,94396,44,308
2276,420915,94327,69,A4,59,421254,94403,13,339
2277,420915,94327,72,C5,63,421397,94435,26,482
2278,421223,94396,54,F#3,47,421763,94517,37,540
2279,421424,94441,66,F#4,56,421535,94466,49,112
2280,421745,94513,59,B3,64,423236,94847,26,1491
2281,422214,94618,75,D#5,57,422446,94670,50,232
2282,422227,94621,71,B4,61,422446,94670,33,219
2283,422683,94723,75,D#5,59,422812,94752,55,129
2284,422696,94726,71,B4,64,422794,94748,49,98
2285,422946,94782,75,D#5,61,423147,94827,41,201
2286,422950,94783,71,B4,67,423093,94815,31,143
2287,423303,94862,76,E5,58,423415,94887,57,112
2288,423303,94862,71,B4,60,423455,94896,31,152
2289,423464,94898,59,B3,60,423647,94939,44,183
2290,423687,94948,78,F#5,41,423897,94995,35,210
2291,423973,95012,52,E3,62,425584,95373,58,1612
2292,423973,95012,79,G5,59,424245,95073,33,272
2293,424285,95082,64,E4,52,424803,95198,39,518
2294,424464,95122,71,B4,61,424584,95149,46,121
2295,424794,95196,71,B4,56,425254,95299,23,460
2296,424794,95196,79,G5,64,425384,95328,28,589
2297,424794,95196,76,E5,66,425366,95324,33,571
2298,424794,95196,74,D5,67,425334,95317,28,540
2299,425294,95308,64,E4,52,425584,95373,33,290
2300,425486,95351,79,G5,52,425656,95389,37,170
2301,425504,95355,76,E5,44,425625,95382,35,121
2302,425504,95355,71,B4,59,425705,95400,29,201
2303,425772,95415,52,E3,55,427727,95853,9,1955
2304,425897,95443,64,E4,48,426053,95478,36,156
2305,425977,95461,80,G#5,59,426384,95552,42,406
2306,425995,95465,71,B4,58,426334,95541,41,339
2307,425995,95465,74,D5,59,426343,95543,36,348
2308,426325,95539,64,E4,56,426915,95671,36,589
2309,426504,95579,71,B4,62,426625,95606,44,121
2310,426834,95653,80,G#5,82,427303,95758,50,469
2311,426843,95655,71,B4,67,427303,95758,29,460
2312,426843,95655,74,D5,75,427276,95752,26,433
2313,427357,95770,64,E4,31,427705,95848,26,348
2314,427544,95812,80,G#5,76,427785,95866,42,241
2315,427544,95812,74,D5,75,427696,95846,44,152
2316,427544,95812,71,B4,61,427705,95848,37,161
2317,428093,95935,76,E5,55,428205,95960,55,112
2318,428093,95935,81,A5,55,428227,95965,48,134
2319,428093,95935,72,C5,53,428214,95962,41,121
2320,428107,95938,57,A3,59,428303,95982,31,196
2321,428433,96011,72,C5,64,428794,96092,31,362
2322,428437,96012,76,E5,75,428785,96090,33,348
2323,428437,96012,81,A5,67,428776,96088,29,339
2324,428955,96128,57,A3,54,429366,96220,46,411
2325,429004,96139,81,A5,67,429924,96345,21,920
2326,429004,96139,72,C5,65,429924,96345,5,920
2327,429004,96139,76,E5,75,429955,96352,5,951
2328,429553,96262,60,C4,57,429736,96303,47,183
2329,429696,96294,61,C#4,57,430013,96365,39,317
2330,430031,96369,62,D4,56,430575,96491,29,545
2331,430236,96415,74,D5,59,430526,96480,28,290
2332,430562,96488,50,D3,61,432165,96847,5,1603
2333,430763,96533,62,D4,57,431584,96717,39,821
2334,431084,96605,78,F#5,57,431424,96681,37,339
2335,431084,96605,81,A5,63,431424,96681,36,339
2336,431084,96605,84,C6,59,431446,96686,39,362
2337,431093,96607,74,D5,59,431446,96686,37,353
2338,431602,96721,78,F#5,78,431937,96796,11,335
2339,431607,96722,81,A5,79,432075,96827,36,469
2340,431607,96722,84,C6,67,432053,96822,33,446
2341,431616,96724,74,D5,65,431875,96782,31,259
2342,431776,96760,62,D4,58,432254,96867,33,478
2343,432303,96878,55,G3,56,432625,96950,35,321
2344,432325,96883,78,F#5,53,432495,96921,44,170
2345,432325,96883,86,D6,52,432504,96923,28,179
2346,432334,96885,83,B5,61,432513,96925,36,179
2347,432696,96966,83,B5,72,432937,97020,35,241
2348,432705,96968,86,D6,60,432955,97024,42,250
2349,432705,96968,78,F#5,70,432946,97022,36,241
2350,432714,96970,55,G3,44,433334,97109,11,621
2351,433174,97073,78,F#5,70,433455,97136,44,281
2352,433183,97075,83,B5,73,433424,97129,35,241
2353,433187,97076,86,D6,65,433446,97134,36,259
2354,433464,97138,55,G3,17,433584,97165,33,121
2355,433665,97183,84,C6,60,433883,97232,37,219
2356,433674,97185,78,F#5,62,433924,97241,36,250
2357,433843,97223,55,G3,60,434053,97270,52,210
2358,434196,97302,83,B5,59,434285,97322,57,89
2359,434366,97340,60,C4,53,436147,97739,5,1781
2360,434366,97340,83,B5,68,434794,97436,15,429
2361,434674,97409,67,G4,58,436116,97732,5,1442
2362,434866,97452,72,C5,58,435334,97557,31,469
2363,435205,97528,76,E5,59,435656,97629,35,451
2364,435214,97530,74,D5,58,435406,97573,21,192
2365,435736,97647,79,G5,57,436745,97873,3,1009
2366,435883,97680,72,C5,57,436075,97723,68,192
2367,436406,97797,54,F#3,54,438147,98187,3,1741
2368,436736,97871,61,C#4,58,437866,98124,5,1129
2369,436883,97904,66,F#4,66,437776,98104,39,893
2370,437236,97983,72,C5,66,437325,98003,56,89
2371,437415,98023,74,D5,64,437647,98075,42,232
2372,437424,98025,72,C5,62,437656,98077,37,232
2373,437794,98108,72,C5,64,438035,98162,35,241
2374,437794,98108,76,E5,72,438026,98160,28,232
2375,437946,98142,66,F#4,60,438205,98200,57,259
2376,438205,98200,78,F#5,62,438276,98216,33,71
2377,438236,98207,79,G5,59,438406,98245,33,170
2378,438513,98269,59,B3,54,440276,98664,50,1763
2379,438535,98274,78,F#5,62,439254,98435,21,719
2380,438986,98375,66,F#4,79,440196,98646,36,1210
2381,439366,98460,75,D#5,67,439785,98554,49,420
2382,439366,98460,71,B4,57,440187,98644,36,821
2383,439366,98460,78,F#5,76,439794,98556,57,429
2384,439919,98584,79,G5,64,440196,98646,35,277
2385,439933,98587,75,D#5,62,440165,98639,44,232
2386,440125,98630,78,F#5,62,440455,98704,36,330
2387,440486,98711,76,E5,61,440843,98791,31,357
2388,440625,98742,52,E3,50,442375,99134,56,1750
2389,440906,98805,59,B3,48,442366,99132,5,1460
2390,441093,98847,64,E4,63,442125,99078,35,1031
2391,441406,98917,66,F#4,79,441504,98939,56,98
2392,441567,98953,67,G4,62,441683,98979,44,116
2393,441883,99024,69,A4,64,442093,99071,3,210
2394,442075,99067,71,B4,60,442165,99087,53,89
2395,442406,99141,67,G4,33,442450,99151,41,45
2396,442544,99172,52,E3,54,444053,99510,31,1509
2397,442562,99176,71,B4,64,443174,99313,5,612
2398,442575,99179,74,D5,59,443174,99313,35,598
2399,442575,99179,76,E5,59,443196,99318,33,621
2400,442580,99180,67,G4,64,443196,99318,35,616
2401,443084,99293,59,B3,59,443745,99441,3,661
2402,443366,99356,76,E5,53,443593,99407,46,228
2403,443366,99356,71,B4,59,443584,99405,3,219
2404,443375,99358,67,G4,53,444026,99504,5,652
2405,443553,99398,75,D#5,60,443986,99495,28,433
2406,444035,99506,76,E5,56,444133,99528,59,98
2407,444053,99510,64,E4,64,444165,99535,50,112
2408,444067,99513,75,D#5,39,444093,99519,36,27
2409,444504,99611,54,F#3,55,445942,99933,36,1437
2410,444526,99616,76,E5,56,444696,99654,53,170
2411,444526,99616,78,F#5,49,444705,99656,57,179
2412,444535,99618,72,C5,57,444714,99658,41,179
2413,445004,99723,78,F#5,76,445317,99793,56,312
2414,445013,99725,76,E5,67,445294,99788,36,281
2415,445017,99726,72,C5,67,445312,99792,41,295
2416,445375,99806,61,C#4,29,445825,99907,3,451
2417,445513,99837,72,C5,67,445745,99889,42,232
2418,445513,99837,76,E5,73,445727,99885,48,214
2419,445794,99900,66,F#4,47,446035,99954,48,241
2420,446035,99954,76,E5,77,446236,99999,39,201
2421,446035,99954,72,C5,68,446397,100035,44,362
2422,446504,100059,59,B3,57,448227,100445,3,1723
2423,446544,100068,75,D#5,62,446924,100153,48,379
2424,446866,100140,66,F#4,54,448183,100435,35,1317
2425,447026,100176,71,B4,61,447397,100259,31,371
2426,447343,100247,75,D#5,76,447754,100339,39,411
2427,447343,100247,78,F#5,82,447794,100348,36,451
2428,447875,100366,76,E5,65,448075,100411,26,201
2429,448004,100395,71,B4,52,448196,100438,44,192
2430,448334,100469,78,F#5,57,448504,100507,42,170
2431,448495,100505,52,E3,66,450263,100901,50,1768
2432,448504,100507,79,G5,61,448705,100552,42,201
2433,448794,100572,59,B3,57,450285,100906,33,1491
2434,448977,100613,64,E4,65,450276,100904,29,1299
2435,449276,100680,71,B4,73,449526,100736,28,250
2436,449745,100785,74,D5,67,449986,100839,42,241
2437,449973,100836,71,B4,61,450272,100903,33,299
2438,450397,100931,52,E3,57,451955,101280,29,1558
2439,450446,100942,74,D5,58,450973,101060,33,527
2440,450446,100942,76,E5,52,450973,101060,41,527
2441,450455,100944,79,G5,56,451004,101067,46,549
2442,450455,100944,71,B4,50,450995,101065,36,540
2443,450906,101045,59,B3,60,451937,101276,5,1031
2444,451223,101116,79,G5,72,451406,101157,19,183
2445,451227,101117,71,B4,65,451334,101141,36,107
2446,451375,101150,78,F#5,67,451754,101235,57,379
2447,451383,101152,71,B4,33,451665,101215,5,281
2448,451723,101228,79,G5,75,452093,101311,24,371
2449,451897,101267,64,E4,59,452406,101381,35,509
2450,452406,101381,81,A5,57,452696,101446,28,290
2451,452406,101381,57,A3,58,454022,101743,5,1616
2452,452705,101448,64,E4,60,453928,101722,3,1223
2453,452897,101491,69,A4,59,453276,101576,37,379
2454,453183,101555,76,E5,64,453906,101717,33,723
2455,453187,101556,74,D5,62,453714,101674,24,527
2456,453196,101558,72,C5,60,453616,101652,28,420
2457,453714,101674,69,A4,60,453995,101737,52,281
2458,453897,101715,72,C5,59,454205,101784,28,308
2459,454174,101777,78,F#5,60,454276,101800,47,103
2460,454325,101811,50,D3,56,455924,102169,36,1598
2461,454357,101818,78,F#5,63,454897,101939,44,540
2462,454366,101820,74,D5,68,454714,101898,26,348
2463,454366,101820,72,C5,63,454696,101894,44,330
2464,454727,101901,62,D4,59,456008,102188,36,1281
2465,454897,101939,72,C5,59,455205,102008,44,308
2466,455705,102120,74,D5,70,455834,102149,36,129
2467,455705,102120,86,D6,73,455817,102145,57,112
2468,456053,102198,72,C5,62,456196,102230,50,143
2469,456067,102201,84,C6,62,456165,102223,53,98
2470,456383,102272,55,G3,56,458357,102714,42,1973
2471,456424,102281,71,B4,65,456763,102357,31,339
2472,456424,102281,83,B5,73,456924,102393,5,500
2473,456696,102342,62,D4,55,458285,102698,5,1589
2474,456906,102389,67,G4,61,458294,102700,26,1388
2475,457187,102452,71,B4,65,457705,102568,31,518
2476,457625,102550,74,D5,60,457883,102608,39,259
2477,457817,102593,78,F#5,58,458067,102649,33,250
2478,458102,102657,71,B4,54,458183,102675,48,80
2479,458272,102695,74,D5,66,458486,102743,31,214
2480,458272,102695,78,F#5,64,458522,102751,36,250
2481,458276,102696,83,B5,60,458526,102752,33,250
2482,458281,102697,71,B4,62,458562,102760,24,281
2483,458593,102767,55,G3,52,459803,103038,3,1210
2484,458785,102810,83,B5,64,459125,102886,44,339
2485,458794,102812,71,B4,60,459084,102877,35,290
2486,459272,102919,82,A#5,76,459625,102998,49,353
2487,459285,102922,71,B4,67,459607,102994,42,321
2488,459584,102989,67,G4,59,459803,103038,39,219
2489,459776,103032,83,B5,67,459955,103072,46,179
2490,459785,103034,71,B4,64,459892,103058,44,107
2491,460272,103143,54,F#3,60,461915,103511,37,1643
2492,460285,103146,77,F5,46,460535,103202,42,250
2493,460285,103146,81,A5,57,460486,103191,31,201
2494,460285,103146,85,C#6,59,460535,103202,39,250
2495,460763,103253,81,A5,57,461125,103334,36,362
2496,460785,103258,78,F#5,58,461147,103339,39,362
2497,460794,103260,61,C#4,42,461187,103348,21,393
2498,461093,103327,66,F#4,59,461397,103395,41,304
2499,461272,103367,81,A5,59,461575,103435,35,304
2500,461272,103367,84,C6,64,461607,103442,44,335
2501,461285,103370,78,F#5,58,461593,103439,41,308
2502,461625,103446,66,F#4,47,462004,103531,56,379
2503,461803,103486,84,C6,59,462236,103583,3,433
2504,461812,103488,78,F#5,54,462406,103621,3,594
2505,461817,103489,81,A5,59,462102,103553,17,286
2506,462325,103603,59,B3,66,463812,103936,33,1487
2507,462633,103672,66,F#4,54,463937,103964,37,1304
2508,462785,103706,71,B4,57,463214,103802,28,429
2509,463147,103787,78,F#5,93,463464,103858,53,317
2510,463147,103787,75,D#5,82,463455,103856,48,308
2511,463642,103898,79,G5,64,464084,103997,29,442
2512,463656,103901,75,D#5,64,463986,103975,3,330
2513,463817,103937,71,B4,57,464214,104026,23,397
2514,464375,104062,64,E4,59,464575,104107,55,201
2515,464375,104062,76,E5,59,464656,104125,35,281
2516,464383,104064,79,G5,59,464656,104125,42,272
2517,464383,104064,83,B5,57,464656,104125,36,272
2518,464383,104064,74,D5,58,464656,104125,35,272
2519,464687,104132,64,E4,59,464906,104181,53,219
2520,464866,104172,76,E5,72,465053,104214,31,187
2521,464866,104172,79,G5,73,465116,104228,29,250
2522,464866,104172,83,B5,62,465116,104228,33,250
2523,464875,104174,74,D5,65,465035,104210,50,161
2524,465165,104239,74,D5,57,465214,104250,50,49
2525,465343,104279,57,A3,60,465495,104313,39,152
2526,465352,104281,79,G5,63,465642,104346,26,290
2527,465357,104282,76,E5,62,465593,104335,3,237
2528,465357,104282,83,B5,65,465665,104351,36,308
2529,465366,104284,73,C#5,70,465656,104349,36,290
2530,465696,104358,57,A3,57,465857,104394,48,161
2531,465843,104391,83,B5,62,466075,104443,35,232
2532,465843,104391,79,G5,63,466075,104443,33,232
2533,465843,104391,73,C#5,68,466107,104450,36,263
2534,465857,104394,76,E5,63,466004,104427,36,147
2535,466383,104512,77,F5,63,466714,104586,3,330
2536,466397,104515,62,D4,63,466625,104566,37,228
2537,466397,104515,83,B5,62,466763,104597,5,366
2538,466397,104515,74,D5,59,466723,104588,17,326
2539,466745,104593,65,F4,79,466946,104638,58,201
2540,466875,104622,66,F#4,74,467174,104689,36,299
2541,467205,104696,67,G4,64,467745,104817,26,540
2542,467227,104701,77,F5,67,467736,104815,28,509
2543,467227,104701,83,B5,64,467825,104835,5,598
2544,467236,104703,74,D5,67,467687,104804,37,451
2545,467687,104804,55,G3,67,468254,104931,33,567
2546,467883,104848,74,D5,72,468116,104900,31,232
2547,468383,104960,60,C4,60,469504,105211,39,1121
2548,468397,104963,83,B5,61,468562,105000,42,165
2549,468397,104963,76,E5,65,468575,105003,42,179
2550,468406,104965,79,G5,64,468584,105005,44,179
2551,468406,104965,72,C5,64,468575,105003,41,170
2552,468714,105034,72,C5,59,468883,105072,37,170
2553,468714,105034,81,A5,61,468892,105074,49,179
2554,468714,105034,76,E5,64,468866,105068,42,152
2555,469053,105110,76,E5,63,469205,105144,48,152
2556,469062,105112,81,A5,59,469214,105146,53,152
2557,469066,105113,72,C5,57,469227,105149,37,161
2558,469397,105187,76,E5,57,469696,105254,29,299
2559,469397,105187,72,C5,48,469754,105267,35,357
2560,469406,105189,81,A5,53,469736,105263,39,330
2561,469785,105274,79,G5,67,470147,105355,53,362
2562,469794,105276,60,C4,61,470227,105373,36,433
2563,470165,105359,72,C5,57,470522,105439,36,357
2564,470553,105446,59,B3,64,472214,105818,3,1661
2565,470575,105451,78,F#5,60,471312,105616,47,737
2566,470575,105451,75,D#5,57,471303,105614,36,728
2567,470924,105529,66,F#4,64,472205,105816,31,1281
2568,471214,105594,71,B4,56,472196,105814,26,982
2569,471616,105684,75,D#5,76,471995,105769,52,379
2570,471616,105684,78,F#5,88,471955,105760,50,339
2571,471977,105765,79,G5,60,472375,105854,35,397
2572,472303,105838,78,F#5,59,472674,105921,39,371
2573,472794,105948,76,E5,59,474383,106304,3,1589
2574,473843,106183,64,E4,64,475486,106551,49,1643
2575,474875,106414,71,B4,28,475504,106555,39,629
2576,474906,106421,76,E5,42,475513,106557,37,607
2577,475866,106636,64,E4,41,476665,106815,31,799
2578,475937,106652,79,G5,57,476187,106708,29,250
2579,475946,106654,76,E5,29,476093,106687,36,147
2580,475986,106663,83,B5,35,476263,106725,31,277
2581,476004,106667,71,B4,3,476553,106790,3,549
2582,476053,106678,88,E6,33,476504,106779,35,451
2583,476526,106784,76,E5,53,476607,106802,67,80
2584,476535,106786,86,D6,59,476875,106862,48,339
2585,477044,106900,57,A3,52,478633,107256,3,1589
2586,477053,106902,86,D6,59,477683,107043,13,629
2587,477366,106972,64,E4,53,478647,107259,7,1281
2588,477522,107007,69,A4,57,478004,107115,29,482
2589,477892,107090,84,C6,64,478535,107234,26,643
2590,477897,107091,79,G5,58,478424,107209,36,527
2591,478455,107216,69,A4,55,478955,107328,35,500
2592,478625,107254,79,G5,63,479013,107341,33,388
2593,478946,107326,84,C6,46,479093,107359,28,147
2594,479116,107364,62,D4,53,480892,107762,3,1777
2595,479397,107427,69,A4,44,480857,107754,5,1460
2596,479575,107467,74,D5,55,480584,107693,26,1009
2597,479656,107485,78,F#5,62,479986,107559,36,330
2598,479803,107518,81,A5,56,480066,107577,35,263
2599,479955,107552,84,C6,63,480098,107584,47,143
2600,480165,107599,78,F#5,56,480754,107731,29,589
2601,480174,107601,88,E6,79,480513,107677,46,339
2602,480174,107601,81,A5,52,480495,107673,11,321
2603,480616,107700,86,D6,57,481437,107884,3,821
2604,481133,107816,67,G4,57,482794,108188,5,1661
2605,481473,107892,74,D5,57,482464,108114,29,991
2606,481625,107926,79,G5,58,481964,108002,39,339
2607,481964,108002,78,F#5,56,482165,108047,53,201
2608,482125,108038,83,B5,61,482397,108099,33,272
2609,482455,108112,81,A5,63,482674,108161,36,219
2610,482616,108148,74,D5,65,482825,108195,44,210
2611,482825,108195,79,G5,65,482986,108231,42,161
2612,483147,108267,60,C4,49,484834,108645,21,1687
2613,483174,108273,76,E5,69,483633,108376,35,460
2614,483455,108336,68,G#4,42,483553,108358,15,98
2615,483455,108336,67,G4,60,484816,108641,9,1362
2616,483665,108383,72,C5,57,484437,108556,36,772
2617,483995,108457,74,D5,65,484285,108522,46,290
2618,484464,108562,76,E5,72,485022,108687,5,558
2619,484486,108567,74,D5,62,484656,108605,33,170
2620,484665,108607,72,C5,58,484915,108663,46,250
2621,485013,108685,74,D5,44,485357,108762,13,344
2622,485187,108724,54,F#3,58,487044,109140,33,1857
2623,485504,108795,61,C#4,39,486964,109122,5,1460
2624,485696,108838,66,F#4,64,486544,109028,39,848
2625,485995,108905,69,A4,68,486187,108948,31,192
2626,486156,108941,72,C5,53,486455,109008,26,299
2627,486526,109024,72,C5,42,486745,109073,35,219
2628,486544,109028,76,E5,60,486745,109073,52,201
2629,486544,109028,69,A4,53,486803,109086,29,259
2630,486709,109065,66,F#4,57,487142,109162,28,433
2631,487026,109136,75,D#5,53,487584,109261,21,558
2632,487866,109324,55,G3,60,488375,109438,47,509
2633,488785,109530,54,F#3,48,489544,109700,60,759
2634,488986,109575,61,C#4,35,489486,109687,35,500
2635,489062,109592,66,F#4,48,489584,109709,63,522
2636,489174,109617,69,A4,44,489803,109758,28,629
2637,489187,109620,72,C5,56,489714,109738,15,527
2638,489263,109637,76,E5,37,489875,109774,47,612
2639,489955,109792,59,B3,53,491866,110220,47,1911
2640,490066,109817,66,F#4,54,491875,110222,39,1808
2641,490116,109828,71,B4,37,490696,109958,44,580
2642,490196,109846,75,D#5,55,490294,109868,39,98
2643,490227,109853,78,F#5,56,490883,110000,56,656
2644,490236,109855,76,E5,57,490285,109866,44,49
2645,490736,109967,75,D#5,15,490843,109991,31,107
2646,490866,109996,71,B4,57,491946,110238,28,1080
2647,491214,110074,75,D#5,82,491424,110121,29,210
2648,491214,110074,78,F#5,93,491455,110128,35,241
2649,491544,110148,79,G5,64,491772,110199,31,228
2650,491883,110224,81,A5,68,492111,110275,33,228
2651,492245,110305,64,E4,46,493334,110549,48,1089
2652,492754,110419,74,D5,36,492937,110460,37,183
2653,492776,110424,76,E5,52,492955,110464,49,179
2654,492794,110428,79,G5,57,492977,110469,57,183
2655,492834,110437,83,B5,52,492995,110473,56,161
2656,493254,110531,76,E5,68,493674,110625,33,420
2657,493254,110531,79,G5,81,494053,110710,21,799
2658,493254,110531,83,B5,77,493794,110652,3,540
2659,493254,110531,74,D5,64,493625,110614,39,371
2660,493607,110610,64,E4,70,493955,110688,31,348
2661,493816,110657,74,D5,59,494093,110719,36,277
2662,493866,110668,83,B5,31,494084,110717,33,219
2663,494294,110764,50,D3,52,494575,110827,44,281
2664,494303,110766,80,G#5,62,495093,110943,59,790
2665,494312,110768,74,D5,55,495093,110943,41,781
2666,494312,110768,76,E5,59,495075,110939,41,763
2667,494794,110876,52,E3,58,495776,111096,41,982
2668,495066,110937,59,B3,59,495772,111095,19,705
2669,495616,111060,64,E4,62,496125,111174,31,509
2670,495625,111062,74,D5,65,495727,111085,46,103
2671,495625,111062,76,E5,68,495785,111098,19,161
2672,495625,111062,80,G#5,84,495843,111111,50,219
2673,495857,111114,74,D5,67,496066,111161,36,210
2674,496227,111197,57,A3,56,497875,111566,37,1647
2675,496325,111219,72,C5,56,496593,111279,33,268
2676,496357,111226,76,E5,56,496575,111275,35,219
2677,496375,111230,79,G5,53,496593,111279,47,219
2678,496397,111235,84,C6,53,496616,111284,42,219
2679,496843,111335,76,E5,60,497415,111463,35,571
2680,496843,111335,79,G5,64,497406,111461,36,562
2681,496843,111335,84,C6,62,497397,111459,47,554
2682,496852,111337,72,C5,60,497375,111454,36,522
2683,497312,111440,64,E4,62,497875,111566,19,562
2684,497625,111510,86,D6,59,497812,111552,41,187
2685,497633,111512,79,G5,61,497857,111562,31,223
